"cboocupacao2002";"nome_cbo_ocupacao";"mediana_vinculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"cbo";"codigo_cbo"
"142605";"Gerente de pesquisa e desenvolvimento (p&d)";"191,5";"18337,132218131930";"189";"17003,819315748839";"105,31778541134990";"171";"17991,064706512978";"105,28215710191286";"-7,27110917084788e-02";"-0,01305483028720622";"GERENTES";"14"
"142705";"Gerente de projetos e serviços de manutenção";"223,5";"10516,069465927334";"231";"8912,999275649969";"56,20509657688761";"153";"10123,365538343438";"58,85338369551785";"-1,52440053336601e-01";"0,03355704697986583";"GERENTES";"14"
"142710";"Tecnólogo em sistemas biomédicos";"7,5";"5446,154998905296";"9";"4478,688290380322";"27,21114111040848";"3";"3830,634164718258";"21,76496684499010";"-1,77642154642944e-01";"0,19999999999999996";"GERENTES";"14"
"201105";"Bioengenheiro";"3,0";"5621,792991011785";"6";"9154,289744881326";"58,17605753944861";"1";"10875,800630509884";"61,79432176426071";"6,28357671568013e-01";"1,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"201110";"Biotecnologista";"7,0";"14912,174214332177";"7";"17811,573534710580";"102,36133367658725";"15";"12787,293759660564";"73,19175529250305";"1,94431695787981e-01";"0,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"201205";"Pesquisador em metrologia";"1,0";"1467,664165345320";NA;NA;NA;"1";"1467,664165345320";"8,33900093946205";NA;NA;"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"201210";"Especialista em calibrações metrológicas";"1,0";"3774,840916549003";"5";"3995,676989273878";"24,85363739767676";"1";"1828,989665554633";"10,39198673610587";"5,85020872685587e-02";"4,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"201225";"Especialista em materiais de referência metrológica";"1,0";"4564,305225867980";"2";"4015,437166911046";"22,81498390290367";"1";"2596,226529574485";"14,75128709985503";"-1,20252268811089e-01";"1,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"202105";"Engenheiro mecatrônico";"9,5";"12706,774607739088";"7";"11753,327996018879";"76,42079046895741";"11";"13200,117275024226";"76,64158560541546";"-7,50345104208828e-02";"-0,26315789473684215";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203005";"Pesquisador em biologia ambiental";"6,0";"30785,435421134931";"3";"10773,453141955380";"67,33408213722113";"9";"38377,372481900973";"237,73636727161724";"-6,50047076009224e-01";"-0,50000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203010";"Pesquisador em biologia animal";"1,0";"2146,290862894739";NA;NA;NA;"1";"1211,572380468093";"6,88393397993235";NA;NA;"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203020";"Pesquisador em biologia humana";"5,0";"7055,679659032469";"2";"9172,193663407124";"68,08582084696397";"8";"7403,349810726118";"42,06448756094385";"2,99973086457399e-01";"-0,59999999999999998";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203025";"Pesquisador em biologia vegetal";"2,0";"29681,295280618288";NA;NA;NA;"1";"46313,219652236046";"289,45762282647530";NA;NA;"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203110";"Pesquisador em ciências da terra e meio ambiente";"7,0";"11243,250017395312";"11";"11377,335826202154";"68,71903935408464";"8";"10323,816908057053";"58,65805061396053";"1,19258940786149e-02";"0,57142857142857140";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203125";"Pesquisador em química";"3,0";"10875,877599898809";NA;NA;NA;"4";"10535,820439417890";"59,86261613305619";NA;NA;"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203205";"Pesquisador de engenharia civil";"1,5";"11360,484669088273";"1";"11382,242728845355";"64,67183368662133";"2";"10534,249722367498";"62,63470259033944";"1,91524044887670e-03";"-0,33333333333333337";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203210";"Pesquisador de engenharia e tecnologia (outras áreas da engenharia)";"21,0";"17387,062012224680";"18";"17944,261928280343";"120,59505483735910";"22";"16003,980561610335";"96,26566089540978";"3,20468124898790e-02";"-0,14285714285714290";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203215";"Pesquisador de engenharia elétrica e eletrônica";"1,0";"11739,066113335373";"1";"26203,453784592115";"163,77158615370072";"1";"12115,723804680931";"68,83933979932347";"1,23215829365042e+00";"0,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203305";"Pesquisador de clínica médica";"4,5";"7755,711248970589";"6";"9087,506684631648";"55,01218030724635";"6";"8445,827793800918";"48,92157829593421";"1,71718027258664e-01";"0,33333333333333326";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203320";"Pesquisador em saúde coletiva";"8,5";"18532,339557333871";"15";"18216,445636199209";"115,86388936652243";"1";"8796,603960211725";"49,98070431938481";"-1,70455500320063e-02";"0,76470588235294112";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203405";"Pesquisador em ciências agronômicas";"6,5";"23512,641744626420";"424";"36253,376355530520";"227,10687768883608";"7";"21918,667201899538";"136,99167001187212";"5,41867423885530e-01";"64,23076923076922640";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203505";"Pesquisador em ciências sociais e humanas";"13,0";"11284,830843664313";"13";"7912,739196961731";"52,54647789428942";"6";"12486,355334650696";"82,65422448192713";"-2,98816321965144e-01";"0,00000000000000000";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203515";"Pesquisador em ciências da educação";"7,0";"14981,611573241540";"11";"8215,852459521429";"50,62924802773127";"14";"15212,908315015329";"87,84473091752290";"-4,51604226998138e-01";"0,57142857142857140";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203520";"Pesquisador em história";"3,5";"8617,199983669028";"4";"6113,925764218586";"40,30531574388133";"3";"7803,731933202700";"44,33938598410625";"-2,90497403355446e-01";"0,14285714285714279";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"203525";"Pesquisador em psicologia";"1,0";"105999,868659348722";NA;NA;NA;"1";"105509,521130410925";"599,48591551369839";NA;NA;"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"20"
"211105";"Atuário";"52,5";"12165,109042297287";"36";"11184,301049239815";"70,83084718054502";"46";"12376,356352131912";"73,25736610595099";"-8,06246774810868e-02";"-0,31428571428571428";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"211110";"Especialista em pesquisa operacional";"91,5";"7904,346464310362";"60";"4314,088124050699";"28,59071666757620";"17";"9666,189164667658";"60,70997258248762";"-4,54213179605723e-01";"-0,34426229508196726";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"211115";"Matemático";"11,0";"34756,213116507090";NA;NA;NA;"13";"34756,213116507090";"216,21345035722112";NA;NA;"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"211120";"Matemático aplicado";"2,0";"20127,011296083110";"2";"23120,316592318508";"144,50197870199065";"1";"8130,239150954275";"46,19454063042202";"1,48720803710083e-01";"0,00000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"211205";"Estatístico";"57,0";"14504,238308561457";"67";"12700,933270623247";"77,54076653588227";"36";"18183,524927585451";"112,03616702648631";"-1,24329523520981e-01";"0,17543859649122817";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212205";"Engenheiro de aplicativos em computação";"110,5";"14863,311177291853";"208";"11471,909615133576";"73,50509659099636";"47";"20961,599357055911";"124,23404142323804";"-2,28172681154631e-01";"0,88235294117647056";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212210";"Engenheiro de equipamentos em computação";"20,5";"13207,258205777765";"17";"12713,772260332971";"76,22667299773464";"14";"12262,583685370528";"73,35273702521341";"-3,73647533618227e-02";"-0,17073170731707321";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212215";"Engenheiros de sistemas operacionais em computação";"44,0";"11324,615599944133";"145";"10102,557155211212";"62,41964191508980";"31";"13399,090502780191";"81,07180782796850";"-1,07911693244488e-01";"2,29545454545454541";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212305";"Administrador de banco de dados";"323,5";"10420,690638306523";"346";"9460,465586886550";"56,92042630121805";"280";"9788,421465940351";"56,74353436102675";"-9,21460088154024e-02";"0,06955177743431218";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212310";"Administrador de redes";"259,0";"8497,184296688145";"355";"13804,144875089516";"85,16489634496943";"178";"8298,033952219314";"49,02341653519078";"6,24555193003147e-01";"0,37065637065637058";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212315";"Administrador de sistemas operacionais";"269,5";"8352,957311074206";"431";"12479,363895380886";"78,80965020823446";"191";"9045,617425701463";"55,68989909611651";"4,94005467840230e-01";"0,59925788497217058";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212320";"Administrador em segurança da informação";"118,0";"9733,845273545485";"237";"8857,176843744308";"54,61922173866775";"13";"10809,439749015741";"66,76335788080536";"-9,00639372380179e-02";"1,00847457627118642";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212405";"Analista de desenvolvimento de sistemas";"6414,0";"11180,461041235108";"7750";"10606,138441476154";"65,91597512431726";"5460";"11077,717327283985";"64,91798423791590";"-5,13684183184192e-02";"0,20829435609603997";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212410";"Analista de redes e de comunicação de dados";"845,0";"8148,615420991538";"1419";"6946,697556270235";"43,18043352366500";"848";"10487,910405740098";"61,10168812760340";"-1,47499642899462e-01";"0,67928994082840233";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212415";"Analista de sistemas de automação";"300,0";"7709,551078751376";"243";"5382,820890832755";"32,61268463598908";"322";"7706,215371328861";"46,56400071219091";"-3,01798400990094e-01";"-0,18999999999999995";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"212420";"Analista de suporte computacional";"3184,5";"7481,046577268651";"2464";"7495,932551288436";"45,82116017500459";"1676";"8628,187715983233";"50,64966249270293";"1,98982506872980e-03";"-0,22625215889464589";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213105";"Físico";"18,0";"17511,970172613212";"53";"17707,742954020097";"116,18427443326543";"5";"8515,678403170275";"54,77844440515414";"1,11793692815358e-02";"1,94444444444444464";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213150";"Físico (medicina)";"4,0";"16670,973500197164";"4";"16950,549834130077";"156,55246361030558";"4";"6916,399399317020";"39,29772385975579";"1,67702464363948e-02";"0,00000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213205";"Químico";"58,5";"18634,932759597810";"37";"13070,832301513343";"76,96755605277684";"55";"19862,801774188611";"123,54328809303938";"-2,98584412933753e-01";"-0,36752136752136755";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213210";"Químico industrial";"3,0";"6700,999627117726";"4";"8237,362906660537";"50,95738512501222";"2";"12477,828172849117";"70,89675098209726";"2,29273744968650e-01";"0,33333333333333326";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213315";"Meteorologista";"5,0";"16280,638774223054";"4";"14888,554163811821";"93,05346352382388";"5";"12088,324960705488";"74,10997468010167";"-8,55055277447286e-02";"-0,19999999999999996";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213405";"Geólogo";"54,5";"20660,933781733638";"44";"17746,538445310329";"109,09032145117699";"59";"22410,180324277793";"131,00712993944094";"-1,41058258412305e-01";"-0,19266055045871555";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213410";"Geólogo de engenharia";"4,0";"6089,802117550793";NA;NA;NA;"4";"8258,202829552785";"46,92160698609537";NA;NA;"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213415";"Geofísico";"7,0";"19219,001298748684";"11";"11196,689185236215";"69,17749990585735";"4";"41776,266194318261";"247,86751699028000";"-4,17415660096489e-01";"0,57142857142857140";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"213425";"Hidrogeólogo";"1,0";"8841,582287376450";NA;NA;NA;"2";"13101,000426742879";"74,43750242467544";NA;NA;"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214005";"Engenheiro ambiental";"28,5";"16117,825522922172";"37";"12026,204613229640";"71,31716086330690";"23";"14676,584461216609";"83,65050387002420";"-2,53856880624100e-01";"0,29824561403508776";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214105";"Arquiteto de edificações";"344,5";"19281,223014344341";"298";"19194,245702848963";"119,44923555935570";"409";"16633,777124907516";"106,74723593595553";"-4,51098519168991e-03";"-0,13497822931785197";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214110";"Arquiteto de interiores";"21,5";"8906,008073424324";"9";"7812,386413660306";"48,26588763156223";"21";"6478,383840020771";"38,16451243276434";"-1,22795943002500e-01";"-0,58139534883720922";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214115";"Arquiteto de patrimônio";"6,5";"12571,846075952868";"5";"5567,031675637230";"35,14492589619577";"4";"10148,333629878898";"61,04014554778963";"-5,57182641116986e-01";"-0,23076923076923073";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214120";"Arquiteto paisagista";"6,0";"4776,692745993607";"6";"6092,973283527909";"37,02540202938444";"3";"14152,873143984560";"80,41405195445772";"2,75563157927274e-01";"0,00000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214125";"Arquiteto urbanista";"60,5";"10956,165244887463";"53";"10234,448756048962";"64,46151706912130";"64";"10517,739614721248";"63,54253656206135";"-6,58730927023284e-02";"-0,12396694214876036";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214130";"Urbanista";"2,0";"34350,895523608444";NA;NA;NA;"2";"42968,440435566212";"268,55275272228886";NA;NA;"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214205";"Engenheiro civil";"1693,0";"18018,414914050463";"1584";"17177,058021659483";"108,27854141942697";"1747";"17867,709413377015";"109,62708969349323";"-4,66942789587392e-02";"-0,06438275251033665";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214210";"Engenheiro civil (aeroportos)";"5,5";"15603,525719603454";"2";"14286,344258174293";"89,28965161358933";"4";"16183,145367680958";"91,94968958909635";"-8,44156304862768e-02";"-0,63636363636363635";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214215";"Engenheiro civil (edificações)";"125,5";"20150,987265428666";"108";"13557,048016570863";"83,64480611746849";"135";"17367,020818905396";"103,99892503559487";"-3,27226609892730e-01";"-0,13944223107569720";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214220";"Engenheiro civil (estruturas metálicas)";"2,5";"9983,728513324379";"2";"15821,424753204561";"89,89445882502592";"2";"7106,045093214004";"40,37525621144320";"5,84721052068788e-01";"-0,19999999999999996";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214225";"Engenheiro civil (ferrovias e metrovias)";"1,5";"17145,189559371349";"75";"13984,541041966082";"87,33292724094434";"2";"3226,001852941799";"20,16251158088625";"-1,84346081824315e-01";"49,00000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214235";"Engenheiro civil (hidrologia)";"3,5";"19971,792960781633";"4";"15435,760505467601";"96,47350315917251";"1";"21013,563291369199";"131,33477057105750";"-2,27121944645700e-01";"0,14285714285714279";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214240";"Engenheiro civil (hidráulica)";"82,0";"40276,054741000087";"37";"28543,007124505064";"192,64400335771052";"92";"40832,134683176424";"268,33647723843740";"-2,91315713317647e-01";"-0,54878048780487809";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214255";"Engenheiro civil (rodovias)";"18,0";"12141,489760413344";"19";"9924,254734336655";"62,14105305212878";"14";"14306,934050448406";"87,84318413970414";"-1,82616389737103e-01";"0,05555555555555558";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214260";"Engenheiro civil (saneamento)";"120,0";"31067,137379968415";"8";"25897,406145629076";"152,14763904378444";"118";"29597,633253935102";"168,16837076099492";"-1,66405136434382e-01";"-0,93333333333333335";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214265";"Engenheiro civil (túneis)";"1,0";"9922,362457879666";NA;NA;NA;"1";"9974,702326625173";"56,67444503764303";NA;NA;"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214270";"Engenheiro civil (transportes e trânsito)";"21,5";"5187,273138990272";"23";"11927,102176118084";"67,89051131517066";"5";"4706,242139596379";"26,74001215679761";"1,29930097308116e+00";"0,06976744186046502";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214280";"Tecnólogo em construção civil";"4,0";"6746,419505448750";"8";"6999,879140397943";"44,39539198936147";"3";"6126,788832004524";"34,81130018184389";"3,75695040524069e-02";"1,00000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214305";"Engenheiro eletricista";"481,0";"16912,269678577781";"528";"16585,196085457796";"103,71765117305772";"490";"16907,252339001931";"103,14106808415362";"-1,93394263062325e-02";"0,09771309771309777";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214310";"Engenheiro eletrônico";"48,0";"16186,400391586838";"45";"20175,892794386287";"121,02695171109573";"124";"11660,597756614663";"71,28023651822841";"2,46471871835881e-01";"-0,06250000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214315";"Engenheiro eletricista de manutenção";"126,5";"27544,643418431035";"118";"18119,854181718736";"112,41074174742319";"69";"41587,714113813774";"263,58726038226382";"-3,42164140357172e-01";"-0,06719367588932801";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214320";"Engenheiro eletricista de projetos";"17,0";"34875,021560941066";"16";"9591,209815244249";"58,00406458185076";"17";"24972,677410451732";"154,17629656844096";"-7,24983401128959e-01";"-0,05882352941176472";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214325";"Engenheiro eletrônico de manutenção";"23,0";"32246,098762251531";"6";"18438,209425144443";"118,27985986872486";"25";"36368,884175754931";"221,35326523403640";"-4,28203406524051e-01";"-0,73913043478260865";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214330";"Engenheiro eletrônico de projetos";"2,0";"10358,271790362527";"1";"9386,084377654572";"53,33002487303734";"30";"21852,143306543298";"134,89962266649943";"-9,38561405207085e-02";"-0,50000000000000000";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
"214335";"Engenheiro de manutenção de telecomunicações";"4,5";"12276,042433863055";"14";"14028,435446156716";"86,90886301374783";"5";"12450,474330133520";"70,74133142121318";"1,42749018809168e-01";"2,11111111111111116";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"21"
