"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"773105";"11";"2177,769443136605";"4";"1548,907119390683";"9";"2046,200442735122";"11,0";"2804,044590561221";"11,0";"2708,290653160900";"geral";"-4,28086820156130e-01";"-6,36363636363636e-01";"-2,44467930224933e-01";"-1,81818181818182e-01";"Geral";"Cortador de laminados de madeira";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773110";"25";"3197,761751611184";"1";"974,398663810678";"3";"1513,764123997800";"3,0";"1874,726954038386";"3,0";"1707,040999024591";"geral";"-4,29188482076615e-01";"-6,66666666666667e-01";"-1,13223335079374e-01";"0,00000000000000e+00";"Geral";"Operador de serras no desdobramento de madeira";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773115";"4";"2678,280235988757";"1";"1487,963565509490";NA;NA;"4,0";"1906,702041865570";"4,0";"1906,702041865570";"geral";"-2,19614007412702e-01";"-7,50000000000000e-01";NA;NA;"Geral";"Serrador de bordas no desdobramento de madeira";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773120";"11";"2318,828415289575";"13";"2385,717138015592";"17";"2140,647960180363";"11,0";"2766,177570362152";"11,5";"2701,461121407510";"geral";"-1,16878966308206e-01";"1,30434782608696e-01";"-2,07596236267488e-01";"4,78260869565217e-01";"Geral";"Serrador de madeira";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773125";"10";"3465,343608250895";"13";"2102,120967399435";"19";"2129,493263638570";"12,0";"3059,002902561455";"12,5";"2823,760790194138";"geral";"-2,55559828332728e-01";"4,00000000000000e-02";"-2,45866267768325e-01";"5,20000000000000e-01";"Geral";"Serrador de madeira (serra circular múltipla)";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773130";"3";"1590,548728302200";"24";"1836,300128397852";"16";"1873,468701685521";"3,0";"1836,300128397852";"9,0";"1854,884415041687";"geral";"-1,00191076560514e-02";"1,66666666666667e+00";"1,00191076560514e-02";"7,77777777777778e-01";"Geral";"Serrador de madeira (serra de fita múltipla)";"7";"77";"773";"7731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de desdobramento da madeira"
"773205";"20";"1668,664110597200";"7";"2073,979211850230";"7";"1649,626322660005";"12,0";"2034,851762006872";"10,5";"2030,113307538512";"geral";"2,16076137961507e-02";"-3,33333333333333e-01";"-1,87421551036401e-01";"-3,33333333333333e-01";"Geral";"Operador de máquina intercaladora de placas (compensados)";"7";"77";"773";"7732";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de aglomeração e prensagem de chapas"
"773305";"1";"1388,062909331130";NA;NA;NA;NA;"1,0";"1388,062909331130";"1,0";"1388,062909331130";"geral";NA;NA;NA;NA;"Geral";"Operador de desempenadeira na usinagem convencional de madeira";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773310";"1";"1496,023357834660";NA;NA;NA;NA;"1,0";"1496,023357834660";"1,0";"1496,023357834660";"geral";NA;NA;NA;NA;"Geral";"Operador de entalhadeira (usinagem de madeira)";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773320";"3";"3436,106890601387";NA;NA;NA;NA;"2,0";"4224,215597062687";"2,0";"4224,215597062687";"geral";NA;NA;NA;NA;"Geral";"Operador de lixadeira (usinagem de madeira)";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773325";"40";"2923,355595065513";"44";"3944,029523826227";"40";"4438,766367685900";"40,0";"4354,852352939896";"40,0";"4390,449555780306";"geral";"-1,01679799820576e-01";"1,00000000000000e-01";"1,10049805359869e-02";"0,00000000000000e+00";"Geral";"Operador de máquina de usinagem madeira, em geral";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773335";"2";"2472,988302185550";"1";"2521,319924135080";"1";"2470,147818895140";"1,0";"2364,550841329985";"1,0";"2417,349330112563";"geral";"4,30101651951462e-02";"0,00000000000000e+00";"2,18414807181049e-02";"0,00000000000000e+00";"Geral";"Operador de plaina desengrossadeira";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773340";"3";"1670,210972473113";"8";"2115,679595164234";"9";"2087,407888531180";"6,0";"1670,210972473113";"7,0";"1676,165683305139";"geral";"2,62213882694724e-01";"1,42857142857143e-01";"2,45346990051208e-01";"2,85714285714286e-01";"Geral";"Operador de serras (usinagem de madeira)";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773345";"1";"2018,003558059670";NA;NA;NA;NA;"1,0";"2056,278813857465";"1,0";"2056,278813857465";"geral";NA;NA;NA;NA;"Geral";"Operador de torno automático (usinagem de madeira)";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773355";"29";"2191,127916903522";"17";"2192,261157986089";"15";"1942,389161475983";"18,0";"2227,889081202703";"17,5";"2210,075119594396";"geral";"-8,06034213514717e-03";"-2,85714285714286e-02";"-1,21120750939697e-01";"-1,42857142857143e-01";"Geral";"Torneiro na usinagem convencional de madeira";"7";"77";"773";"7733";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de usinagem convencional de madeira"
"773405";"38";"2057,647680983423";"23";"1871,091789527698";"32";"2226,897441509465";"38,0";"2057,647680983423";"35,0";"2142,272561246444";"geral";"-1,26585559944326e-01";"-3,42857142857143e-01";"3,95023872283478e-02";"-8,57142857142857e-02";"Geral";"Operador de máquina bordatriz";"7";"77";"773";"7734";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquina de usinar madeira (produção em série)"
"773410";"2";"1645,514305853800";"1";"2256,370842485750";"9";"1543,956479086093";"2,0";"1914,285160632500";"2,5";"1896,984379632067";"geral";"1,89451461336433e-01";"-6,00000000000000e-01";"-1,86099529514548e-01";"2,60000000000000e+00";"Geral";"Operador de máquina de cortina d´água (produção de móveis)";"7";"77";"773";"7734";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquina de usinar madeira (produção em série)"
"773415";"2";"2351,532797619080";NA;NA;NA;NA;"2,0";"2868,686776934565";"2,0";"2868,686776934565";"geral";NA;NA;NA;NA;"Geral";"Operador de máquina de usinagem de madeira (produção em série)";"7";"77";"773";"7734";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquina de usinar madeira (produção em série)"
"773510";"2";"3707,661691746030";"8";"2298,269893462621";"9";"2170,467065920754";"3,0";"2298,269893462621";"3,5";"2234,368479691688";"geral";"2,85993175931980e-02";"1,28571428571429e+00";"-2,85993175931981e-02";"1,57142857142857e+00";"Geral";"Operador de máquinas de usinar madeira (cnc)";"7";"77";"773";"7735";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO";"Operadores de máquinas de usinagem de madeira cnc"
"774105";"1356";"2610,038384422783";"758";"2149,557029123408";"754";"2157,263979596119";"1023,0";"2428,698847903513";"961,5";"2409,941316739464";"geral";"-1,08045903776754e-01";"-2,11648465938638e-01";"-1,04847921145734e-01";"-2,15808632345294e-01";"Geral";"Montador de móveis e artefatos de madeira";"7";"77";"774";"7741";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DE MONTAGEM DE MÓVEIS E ARTEFATOS DE MADEIRA";"Montadores de móveis e artefatos de madeira"
"775110";"3";"1787,596539496797";"3";"1341,670039981553";"1";"2161,077332565690";"3,0";"1861,223220448863";"3,0";"1934,849901400930";"geral";"-3,06576681214333e-01";"0,00000000000000e+00";"1,16922470834022e-01";"-6,66666666666667e-01";"Geral";"Folheador de móveis de madeira";"7";"77";"775";"7751";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES EM ACABAMENTO DE MADEIRA E DE MOBILIÁRIO";"Trabalhadores de arte e  do acabamento em madeira do mobiliário"
"775115";"73";"2089,626946887715";"36";"2662,973419689721";"38";"2660,176196341264";"36,0";"2479,740082135932";"37,0";"2531,879598656683";"geral";"5,17772729408583e-02";"-2,70270270270270e-02";"5,06724718476541e-02";"2,70270270270270e-02";"Geral";"Lustrador de peças de madeira";"7";"77";"775";"7751";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES EM ACABAMENTO DE MADEIRA E DE MOBILIÁRIO";"Trabalhadores de arte e  do acabamento em madeira do mobiliário"
"775120";"2";"4027,096094973025";"3";"1192,354803828270";"1";"1417,959558058040";"3,0";"1686,548940659342";"3,0";"1417,959558058040";"geral";"-1,59105210686507e-01";"0,00000000000000e+00";"0,00000000000000e+00";"-6,66666666666667e-01";"Geral";"Marcheteiro";"7";"77";"775";"7751";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES EM ACABAMENTO DE MADEIRA E DE MOBILIÁRIO";"Trabalhadores de arte e  do acabamento em madeira do mobiliário"
"776410";"2";"1214,203745792625";NA;NA;NA;NA;"2,0";"1089,275009705619";"2,0";"1089,275009705619";"geral";NA;NA;NA;NA;"Geral";"Confeccionador de escovas, pincéis e produtos similares (a mão)";"7";"77";"776";"7764";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES ARTESANAIS DA MADEIRA E DO MOBILIÁRIO";"Confeccionadores de artefatos de madeira, móveis de vime e afins"
"776415";"11";"2322,571978893527";"11";"2148,216701952446";"6";"2368,012046780877";"13,0";"2262,526231634964";"12,5";"2292,549105264246";"geral";"-6,29571698073456e-02";"-1,20000000000000e-01";"3,29166085661370e-02";"-5,20000000000000e-01";"Geral";"Confeccionador de escovas, pincéis e produtos similares (a máquina)";"7";"77";"776";"7764";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES ARTESANAIS DA MADEIRA E DO MOBILIÁRIO";"Confeccionadores de artefatos de madeira, móveis de vime e afins"
"776420";"10";"1962,275402736901";"1";"1153,755502822480";"1";"1851,161221127060";"2,5";"1835,443237404484";"2,0";"1851,161221127060";"geral";"-3,76739589369732e-01";"-5,00000000000000e-01";"0,00000000000000e+00";"-5,00000000000000e-01";"Geral";"Confeccionador de móveis de vime, junco e bambu";"7";"77";"776";"7764";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES ARTESANAIS DA MADEIRA E DO MOBILIÁRIO";"Confeccionadores de artefatos de madeira, móveis de vime e afins"
"776430";"4";"1683,955936981662";NA;NA;NA;NA;"2,0";"1630,211000483140";"2,0";"1630,211000483140";"geral";NA;NA;NA;NA;"Geral";"Vassoureiro";"7";"77";"776";"7764";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES ARTESANAIS DA MADEIRA E DO MOBILIÁRIO";"Confeccionadores de artefatos de madeira, móveis de vime e afins"
"777110";"1";"1988,271593273380";NA;NA;NA;NA;"1,0";"2024,172273743155";"1,0";"2024,172273743155";"geral";NA;NA;NA;NA;"Geral";"Carpinteiro naval (embarcações)";"7";"77";"777";"7771";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA CARPINTARIA VEICULAR";"Carpinteiros navais"
"777205";"1";"1893,591993593700";NA;NA;NA;NA;"1,0";"1893,591993593700";"1,0";"1893,591993593700";"geral";NA;NA;NA;NA;"Geral";"Carpinteiro de carretas";"7";"77";"777";"7772";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA CARPINTARIA VEICULAR";"Carpinteiros de carrocerias e carretas"
"777210";"4";"2159,680225996650";"2";"2376,060342520615";"1";"2533,328094908830";"3,0";"2100,971621362810";"3,0";"2130,325923679730";"geral";"1,15350621287294e-01";"-3,33333333333333e-01";"1,89173950684969e-01";"-6,66666666666667e-01";"Geral";"Carpinteiro de carrocerias";"7";"77";"777";"7772";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA CARPINTARIA VEICULAR";"Carpinteiros de carrocerias e carretas"
"780105";"21";"2822,095100185684";"13";"2545,306953353273";"21";"2255,765380504161";"22,0";"3128,398873635290";"21,5";"2975,246986910487";"geral";"-1,44505661361468e-01";"-3,95348837209302e-01";"-2,41822480476970e-01";"-2,32558139534884e-02";"Geral";"Supervisor de embalagem e etiquetagem";"7";"78";"780";"7801";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"SUPERVISORES DE TRABALHADORES DE EMBALAGEM E ETIQUETAGEM";"Supervisores de trabalhadores de embalagem e etiquetagem"
"781305";"1";"1893,591993593700";NA;NA;NA;NA;"1,0";"1928,750291547350";"1,0";"1928,750291547350";"geral";NA;NA;NA;NA;"Geral";"Operador de veículos subaquáticos controlados remotamente";"7";"78";"781";"7813";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"OPERADORES DE ROBÔS E EQUIPAMENTOS ESPECIAIS";"Operadores de equipamentos pilotados remotamente"
"781705";"2";"1403,897108444980";NA;NA;NA;NA;"1,0";"2648,605094109900";"1,0";"2121,986853215908";"geral";NA;NA;NA;NA;"Geral";"Mergulhador profissional (raso e profundo)";"7";"78";"781";"7817";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"OPERADORES DE ROBÔS E EQUIPAMENTOS ESPECIAIS";"Trabalhadores subaquáticos"
"782110";"53";"3149,490814727887";"17";"2352,077197648664";"16";"2206,819336238819";"24,0";"3099,238471220292";"20,5";"2980,294678494889";"geral";"-2,10790391090954e-01";"-1,70731707317073e-01";"-2,59529820268206e-01";"-2,19512195121951e-01";"Geral";"Operador de guindaste (fixo)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782115";"75";"3028,657531805129";"25";"3270,624953774805";"36";"2901,813812123055";"46,0";"3270,624953774805";"41,0";"3210,371135627037";"geral";"1,87684898730565e-02";"-3,90243902439024e-01";"-9,61126643831839e-02";"-1,21951219512195e-01";"Geral";"Operador de guindaste móvel";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782120";"7";"3499,238048107266";"6";"3332,235267944998";"18";"4390,219554870901";"6,0";"3279,309905513089";"6,0";"3332,235267944998";"geral";"0,00000000000000e+00";"0,00000000000000e+00";"3,17499876765414e-01";"2,00000000000000e+00";"Geral";"Operador de máquina rodoferroviária";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782125";"33";"2401,720125690616";"9";"1999,712388600137";"12";"2369,989747929056";"9,0";"2110,940845615575";"10,5";"2157,940522109461";"geral";"-7,33236768521549e-02";"-1,42857142857143e-01";"9,82646294682437e-02";"1,42857142857143e-01";"Geral";"Operador de monta-cargas (construção civil)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782130";"26";"2518,168233956128";"11";"2074,300290901330";"13";"2000,160196406729";"12,0";"2461,262768543453";"12,5";"2407,746811415999";"geral";"-1,38489030048209e-01";"-1,20000000000000e-01";"-1,69281343485434e-01";"4,00000000000000e-02";"Geral";"Operador de ponte rolante";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782135";"2";"2229,888790682200";NA;NA;NA;NA;"1,0";"2275,347047930765";"1,0";"2320,805305179330";"geral";NA;NA;NA;NA;"Geral";"Operador de pórtico rolante";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782145";"77";"2940,369914715868";"35";"2220,937688129056";"37";"2330,866032091520";"35,0";"2401,056342163903";"36,0";"2378,392256738151";"geral";"-6,62021027704811e-02";"-2,77777777777778e-02";"-1,99825005786940e-02";"2,77777777777777e-02";"Geral";"Sinaleiro (ponte-rolante)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782205";"265";"2968,922809793621";"44";"2520,488277366040";"62";"2623,115980924376";"51,0";"2660,366006471563";"55,0";"2641,740993697969";"geral";"-4,58987904647674e-02";"-2,00000000000000e-01";"-7,05027965195093e-03";"1,27272727272727e-01";"Geral";"Guincheiro (construção civil)";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782210";"3";"3643,368102956000";"7";"2106,030928126182";"12";"2810,782818228130";"7,0";"2106,030928126182";"7,0";"2172,739498061831";"geral";"-3,07025163371663e-02";"0,00000000000000e+00";"2,93658453181092e-01";"7,14285714285714e-01";"Geral";"Operador de docagem";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782220";"788";"2423,166177521988";"997";"2329,188296254356";"1194";"2292,591379964056";"888,0";"2423,166177521988";"890,0";"2408,683210239171";"geral";"-3,30034741168482e-02";"1,20224719101124e-01";"-4,81972182068674e-02";"3,41573033707865e-01";"Geral";"Operador de empilhadeira";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782305";"8933";"3625,760298915699";"6059";"3232,863855582654";"6451";"3496,438988451297";"7586,0";"3774,538353753795";"7443,5";"3706,916213235022";"geral";"-1,27883213534698e-01";"-1,86001209108618e-01";"-5,67796013387748e-02";"-1,33337811513401e-01";"Geral";"Motorista de carro de passeio";"7";"78";"782";"7823";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de pequeno e médio porte"
