"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"784120";"495";"1413,051122821396";"52";"3083,969574233521";"54";"3074,222088349150";"60,0";"2788,710080673031";"60,0";"2888,968460491035";"geral";"0,0674985263457468232";"-0,133333333333333304";"0,0641244895510653112";"-0,099999999999999978";"Operador de máquina de envasar líquidos";"7";"78";"784";"7841";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Trabalhadores de embalagem e de etiquetagem"
"784125";"30";"1681,622791733447";"10";"3220,505991456485";"9";"3118,365224008329";"28,0";"1790,133584963340";"27,5";"2007,398779271092";"geral";"0,6043179983530155841";"-0,636363636363636354";"0,5534358475303251534";"-0,672727272727272729";"Operador de prensa de enfardamento";"7";"78";"784";"7841";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Trabalhadores de embalagem e de etiquetagem"
"784205";"3518";"1807,339533206787";"3392";"1711,159801019957";"3889";"1703,751597832679";"3186,0";"1767,799567253732";"3193,5";"1746,914966568185";"geral";"-0,0204676050251431096";"0,062157507436981341";"-0,0247083398800460596";"0,217786128072647633";"Alimentador de linha de produção";"7";"78";"784";"7842";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Alimentadores de linhas de produção"
"791110";"1";"1713,657912754480";"1";"1196,093789198010";"2";"1524,870732574515";"1,0";"1406,409962026350";"1,0";"1524,870732574515";"geral";"-0,2156097145503045320";"0,000000000000000000";"0,0000000000000000000";"1,000000000000000000";"Artesão ceramista";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791125";"1";"1216,697118055680";NA;NA;NA;NA;"1,0";"1272,506396669040";"1,0";"1272,506396669040";"geral";NA;NA;NA;NA;"Artesão do couro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791160";"1";"2757,155625568060";"1";"2428,081837945540";NA;NA;"1,0";"3031,308431978420";"1,0";"3031,308431978420";"geral";"-0,1989987517169859998";"0,000000000000000000";NA;NA;"Artesão rendeiro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"810110";"9";"6383,276713664364";"6";"12265,331361634626";"5";"6062,077746897624";"9,0";"8524,341202829890";"8,5";"7592,118290088092";"geral";"0,6155348076764897147";"-0,294117647058823484";"-0,2015301243643708995";"-0,411764705882352922";"Mestre de produção química";"8";"81";"810";"8101";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias químicas, petroquímicas e afins"
"810205";"2";"3247,887273754000";"1";"2419,394419897680";"1";"2671,208916280620";"3,0";"2833,882411241922";"3,0";"2767,446543118858";"geral";"-0,1257665207975183774";"-0,666666666666666741";"-0,0347748819494017036";"-0,666666666666666741";"Mestre (indústria de borracha e plástico)";"8";"81";"810";"8102";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias de transformação de plásticos e borrachas"
"810305";"26";"4497,345576506362";"43";"6203,645380365231";"25";"11651,907475685372";"28,0";"5519,873054315643";"27,0";"5699,722142804376";"geral";"0,0884118953407289077";"0,592592592592592560";"1,0442939469242973338";"-0,074074074074074070";"Mestre de produção farmacêutica";"8";"81";"810";"8103";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias de produtos farmacêuticos, cosméticos e afins"
"811005";"7";"7774,158454257393";"8";"6333,438226210262";"7";"8909,383777749068";"7,0";"8051,216199436517";"7,0";"8480,299988592793";"geral";"-0,2531587049126050593";"0,142857142857142794";"0,0505977134928543570";"0,000000000000000000";"Operador de processos químicos e petroquímicos";"8";"81";"811";"8110";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores polivalentes de equipamentos em indústrias químicas, petroquímicas e afins"
"811010";"10";"1706,498249994989";"2";"2299,115457373405";"2";"4102,709458229655";"10,0";"2323,986532285126";"7,0";"2520,384005523101";"geral";"-0,0877916014642271536";"-0,714285714285714302";"0,6278112578238430608";"-0,714285714285714302";"Operador de sala de controle de instalações químicas, petroquímicas e afins";"8";"81";"811";"8110";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores polivalentes de equipamentos em indústrias químicas, petroquímicas e afins"
"811105";"4";"2268,420388850490";"5";"1970,109544228884";"6";"1912,725291574960";"7,0";"3221,221886078800";"6,5";"2864,169836205747";"geral";"-0,3121533788517415475";"-0,230769230769230727";"-0,3321885918228908441";"-0,076923076923076872";"Moleiro (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811110";"7";"2069,942081312528";"8";"1707,514020334609";"5";"1669,802090570812";"8,0";"1707,514020334609";"8,0";"1700,121993082104";"geral";"0,0043479393141097056";"0,000000000000000000";"-0,0178339569952425947";"-0,375000000000000000";"Operador de máquina misturadeira (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811115";"1";"1695,664504670560";"1";"3561,658265644990";NA;NA;"1,0";"1696,356640044430";"1,0";"1696,356640044430";"geral";"1,0995928459664616739";"0,000000000000000000";NA;NA;"Operador de britadeira (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811120";"8";"2612,878481748481";NA;NA;NA;NA;"5,0";"2274,279469105848";"5,0";"2274,279469105848";"geral";NA;NA;NA;NA;"Operador de concentração";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811125";"2";"1514,333792632440";NA;NA;NA;NA;"1,5";"2180,308915423250";"1,5";"2180,308915423250";"geral";NA;NA;NA;NA;"Trabalhador da fabricação de resinas e vernizes";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811130";"29";"1963,886241174889";"6";"1480,321537248678";"5";"1426,020451955840";"6,0";"1963,886241174889";"5,5";"1773,754318919634";"geral";"-0,1654303409108434098";"0,090909090909090828";"-0,1960439860552918301";"-0,090909090909090939";"Trabalhador de fabricação de tintas";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811205";"2";"2842,607177387570";"3";"1173,305054898550";"2";"1271,578557017450";"2,0";"2842,607177387570";"2,0";"2801,944430756625";"geral";"-0,5812532746833541930";"0,500000000000000000";"-0,5461799516580425617";"0,000000000000000000";"Operador de calcinação (tratamento químico e afins)";"8";"81";"811";"8112";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de calcinação e de tratamentos químicos de materiais radioativos"
"811305";"19";"1941,352541547385";"1";"1287,145713533610";NA;NA;"19,0";"2016,239494713987";"19,0";"2016,239494713987";"geral";"-0,3616107030399194899";"-0,947368421052631637";NA;NA;"Operador de centrifugadora (tratamentos químicos e afins)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811310";"5";"31023,884632084180";"2";"18409,857828950098";"15";"1087,940997595623";"4,0";"26304,531933460203";"4,5";"24808,578865565567";"geral";"-0,2579237235348827983";"-0,555555555555555580";"-0,9561465812495333338";"2,333333333333333481";"Operador de exploração de petróleo";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811420";"2";"1673,815366282935";"3";"2088,009672693946";"4";"2043,433857556528";"2,5";"2016,774460216919";"3,0";"2043,433857556528";"geral";"0,0218141707756185355";"0,000000000000000000";"0,0000000000000000000";"0,333333333333333259";"Operador de aparelho de reação e conversão (produtos químicos, exceto petróleo)";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811425";"94";"2650,241784519545";"68";"3345,987541159602";"74";"3020,925505830444";"79,0";"2794,339127163925";"76,5";"2844,575593230699";"geral";"0,1762695106862777195";"-0,111111111111111160";"0,0619951577379096452";"-0,032679738562091498";"Operador de equipamento de destilação de álcool";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811430";"2";"2340,445430923560";NA;NA;NA;NA;"1,0";"2491,915301662520";"1,0";"2491,915301662520";"geral";NA;NA;NA;NA;"Operador de evaporador na destilação";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811505";"8";"5449,929123353940";"9";"3135,544925158746";"8";"3418,622081967801";"9,0";"4189,811429800894";"8,5";"4148,879864295492";"geral";"-0,2442430179425831849";"0,058823529411764719";"-0,1760132388050462682";"-0,058823529411764719";"Operador de painel de controle (refinação de petróleo)";"8";"81";"811";"8115";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de produção e refino de petróleo e gás"
"811610";"15";"1244,961049230049";NA;NA;NA;NA;"18,0";"1325,341614811622";"18,0";"1325,341614811622";"geral";NA;NA;NA;NA;"Operador de carro de apagamento e coque";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811630";"30";"4001,897897804580";"43";"7656,877107951425";"47";"4916,761136271739";"41,0";"5108,825591321798";"41,5";"5012,793363796769";"geral";"0,5274671330461515595";"0,036144578313253017";"-0,0191574279160579009";"0,132530120481927804";"Operador de painel de controle";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811645";"2";"2014,918973816720";"3";"1946,603535185030";"2";"2191,168407879005";"3,0";"2203,362260249340";"3,0";"2191,168407879005";"geral";"-0,1116139096449950685";"0,000000000000000000";"0,0000000000000000000";"-0,333333333333333370";"Operador de refrigeração (coqueria)";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811705";"74";"1458,657510197839";"16";"1449,567667215455";"11";"1759,176777433725";"39,0";"1487,427114119398";"36,5";"1489,536831937937";"geral";"-0,0268332839212045426";"-0,561643835616438380";"0,1810226774620784518";"-0,698630136986301387";"Bamburista";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811710";"34";"1319,146140301574";"3";"1215,876074036900";"2";"1334,055975797545";"14,0";"1389,468826207354";"14,0";"1361,762401002449";"geral";"-0,1071305294214000003";"-0,785714285714285698";"-0,0203460054298080228";"-0,857142857142857206";"Calandrista de borracha";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811715";"18";"2070,134935830013";"3";"1712,722369725293";"1";"1547,493949780880";"11,0";"1894,808135512623";"9,5";"1874,715708387191";"geral";"-0,0864095488916873933";"-0,684210526315789491";"-0,1745447361124520258";"-0,894736842105263164";"Confeccionador de pneumáticos";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811725";"1";"1192,705907277120";NA;NA;NA;NA;"1,0";"1449,932982024715";"1,0";"1449,932982024715";"geral";NA;NA;NA;NA;"Confeccionador de velas por imersão";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811745";"9";"2317,737559515214";"5";"2264,797294615966";"4";"2160,355256579608";"3,0";"2795,837911643403";"3,5";"2556,787735579309";"geral";"-0,1142020657014707341";"0,428571428571428603";"-0,1550509936679898004";"0,142857142857142794";"Laminador de plástico";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811750";"10";"2227,366286234627";NA;NA;NA;NA;"8,0";"2227,366286234627";"8,0";"2227,366286234627";"geral";NA;NA;NA;NA;"Moldador de borracha por compressão";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811770";"6";"1892,006860024402";"4";"1951,281082188397";"3";"2083,935090463794";"4,0";"2028,267072071488";"3,5";"2039,282835475694";"geral";"-0,0431532849472391344";"0,142857142857142794";"0,0218960578745241996";"-0,142857142857142905";"Moldador de plástico por injeção";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811775";"6";"2336,015625219088";"4";"2044,656518860910";"3";"1846,146041908177";"3,0";"2267,159700425526";"3,0";"2219,298680202897";"geral";"-0,0786924999775248102";"0,333333333333333259";"-0,1681398910490973231";"0,000000000000000000";"Trefilador de borracha";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811805";"100";"2882,655362808639";"263";"3056,611139350629";"502";"2650,130681131996";"236,0";"3011,461210937700";"242,0";"2974,248173213290";"geral";"0,0276920288223148070";"0,086776859504132275";"-0,1089745956643310976";"1,074380165289256173";"Operador de máquina de produtos farmacêuticos";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"811810";"12";"2891,540679086271";"4";"3381,354280594383";"1";"3206,039342469880";"15,0";"2971,854261838280";"13,5";"3017,807922763276";"geral";"0,1204670300879266964";"-0,703703703703703720";"0,0623735587300893179";"-0,925925925925925930";"Drageador (medicamentos)";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"811820";"1";"1910,163065610040";"15";"1378,242658305295";"14";"1512,714283301040";"14,0";"1966,298184513527";"14,0";"1938,230625061783";"geral";"-0,2889170976434436433";"0,071428571428571397";"-0,2195385503967979268";"0,000000000000000000";"Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros)";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"812105";"18";"7206,357081514252";"5";"7519,121707239662";"1";"7709,531173868960";"11,0";"7981,387842009638";"11,0";"7973,861338134202";"geral";"-0,0570287858806614034";"-0,545454545454545414";"-0,0331495812450499638";"-0,909090909090909061";"Pirotécnico";"8";"81";"812";"8121";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"TRABALHADORES DA FABRICAÇÃO DE MUNIÇÃO E EXPLOSIVOS QUÍMICOS";"Trabalhadores da fabricação de munição e explosivos químicos"
