"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"2144";"284";"17648,38400119229";"183";"16295,348300721802";"204";"17137,933950946095";"246,0";"18729,81828993393";"237,5";"18254,69058998671";"geral";"-1,07333634585933e-01";"-0,229473684210526274";"-6,11764211250553e-02";"-0,141052631578947318";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros mecânicos e afins"
"2145";"55";"25973,89117342803";"29";"21524,585714058918";"29";"23217,082717144091";"52,0";"24636,24467321435";"51,5";"24409,52967955996";"geral";"-1,18189248353967e-01";"-0,436893203883495174";"-4,88516975980244e-02";"-0,436893203883495174";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros químicos e afins"
"2146";"5";"11483,70835221500";"6";"10378,538238846289";"6";"11160,371664014001";"5,0";"11943,08667556546";"5,0";"11713,39751389023";"geral";"-1,13960042204750e-01";"0,199999999999999956";"-4,72131035611509e-02";"0,199999999999999956";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros metalurgistas, de materiais e afins"
"2147";"121";"22638,72850598671";"109";"22141,309171173976";"109";"21451,335965624014";"113,0";"22097,32008383877";"112,5";"22090,20231477412";"geral";"2,31355311606518e-03";"-0,031111111111111089";"-2,89208011790290e-02";"-0,031111111111111089";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros de minas e afins"
"2148";"21";"12782,50078226666";"17";"11251,544192613306";"17";"12151,227771449958";"17,0";"11994,65770303872";"17,0";"12072,94273724434";"geral";"-6,80363157937514e-02";"0,000000000000000000";"6,48433740716037e-03";"0,000000000000000000";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros agrimensores e engenheiros cartógrafos"
"2149";"334";"15353,23916380239";"452";"13935,138677623187";"473";"14415,562785046965";"422,0";"15868,87226404087";"425,0";"15611,05571392163";"geral";"-1,07354497159593e-01";"0,063529411764705834";"-7,65798899691676e-02";"0,112941176470588323";"Geral";"2";"21";"214";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros de produção, qualidade, segurança e afins"
"2151";"193";"12425,30182565362";"32";"5255,520220266057";"38";"4061,036844767025";"73,0";"5255,52022026606";"72,0";"4837,62126997102";"geral";"8,63852143385215e-02";"-0,555555555555555580";"-1,60530223815691e-01";"-0,472222222222222210";"Geral";"2";"21";"215";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL";"Oficiais de convés e afins"
"2152";"5";"8863,02844281868";"4";"10904,915842196042";"1";"2040,811870610890";"7,0";"12355,87577590328";"6,5";"11630,39580904966";"geral";"-6,23779258044785e-02";"-0,384615384615384581";"-8,24527737136605e-01";"-0,846153846153846145";"Geral";"2";"21";"215";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL";"Oficiais de máquinas da marinha mercante"
"2153";"81";"19735,25228433804";"123";"25976,451873812763";"165";"25882,572263508107";"235,0";"24280,47850792946";"200,0";"25081,52538571878";"geral";"3,56807041968645e-02";"-0,385000000000000009";"3,19377256953213e-02";"-0,175000000000000044";"Geral";"2";"21";"215";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL";"Profissionais da pilotagem aeronáutica"
"2211";"322";"22520,75482425202";"210";"12829,792738393686";"309";"12384,629529676182";"322,0";"21358,59123799625";"315,5";"20674,78917635040";"geral";"-3,79447469623076e-01";"-0,334389857369255195";"-4,00979162397323e-01";"-0,020602218700475405";"Geral";"2";"22";"221";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"BIÓLOGOS E AFINS";"Biólogos e afins"
"2212";"66";"6292,57911837397";"351";"5193,446863280151";"519";"7264,282331292537";"217,0";"7196,34691926119";"226,0";"7230,31462527687";"geral";"-2,81712189242210e-01";"0,553097345132743445";"4,69795683536689e-03";"1,296460176991150348";"Geral";"2";"22";"221";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"BIÓLOGOS E AFINS";"Biomédicos"
"2221";"955";"25714,23995970754";"391";"18214,574935050565";"386";"18610,902830352890";"957,0";"23859,73548242402";"956,0";"23647,83557894880";"geral";"-2,29757206563754e-01";"-0,591004184100418328";"-2,12997622204366e-01";"-0,596234309623430936";"Geral";"2";"22";"222";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"AGRÔNOMOS E AFINS";"Engenheiros agrossilvipecuários"
"2222";"1";"6119,19822118021";"7";"13303,242905424595";"12";"10669,433207776890";"2,0";"6119,19822118021";"4,5";"6603,61875735781";"geral";"1,01453830001952e+00";"0,555555555555555580";"6,15694909081315e-01";"1,666666666666666519";"Geral";"2";"22";"222";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"AGRÔNOMOS E AFINS";"Engenheiros de alimentos e afins"
"2232";"445";"11256,46248695461";"313";"10853,062094641999";"468";"11186,476971871365";"474,0";"11488,12013017131";"471,0";"11372,29130856296";"geral";"-4,56573965468157e-02";"-0,335456475583864155";"-1,63392171067308e-02";"-0,006369426751592355";"Geral";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Cirurgiões-dentistas"
"2233";"107";"18773,00840390440";"216";"15217,444186885235";"236";"14977,715935584716";"133,0";"17393,69023201258";"138,5";"16464,95130255328";"geral";"-7,57674342756539e-02";"0,559566787003610067";"-9,03273468375175e-02";"0,703971119133574019";"Geral";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Veterinários e zootecnistas"
"2234";"1808";"8139,05800818318";"2990";"7667,989476088820";"4109";"7885,616071505839";"2990,0";"8139,05800818318";"3018,0";"8107,77146696844";"geral";"-5,42420309540442e-02";"-0,009277667329357198";"-2,74003030755954e-02";"0,361497680583167558";"Geral";"2";"22";"223";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS";"Farmacêuticos"
